Customer ID,Gender,Age,Income (USD/Month)
52365,1,18,15202
51884,1,39,13967
51836,1,36,10207
51536,1,44,11704
52913,1,18,8149
51717,1,40,7496
51374,0,34,19100
51283,1,24,23712
53779,1,22,2225
53635,0,28,2260
52651,1,64,7497
52694,1,24,22244
28267,1,63,5630
29518,1,40,3255
28929,1,24,14772
29566,1,22,10241
29919,0,19,19756
28569,0,42,15138
28185,0,22,20910
34494,0,22,12163
35262,0,31,26504
35505,1,49,6937
35039,1,52,29215
33613,1,31,15368
35134,0,20,15517
57006,1,20,23548
57873,1,48,13556
59294,1,27,8925
59596,1,31,32849
5727,0,22,2106
5997,1,38,19853
5838,0,32,4682
3128,0,27,4236
25146,1,49,21119
25782,1,32,10833
25985,0,18,9391
24466,0,64,23667
26987,1,21,17344
30306,1,29,21331
30283,0,57,18189
30792,0,35,13920
32496,1,21,7625
32479,0,30,5448
7766,1,26,29259
7468,0,19,13294
6187,0,31,17161
6756,1,19,6696
6150,1,27,15592
6710,1,23,17121
7479,0,48,8289
7886,1,22,23119
6729,1,31,33178
7122,0,30,7635
8637,0,52,22184
7694,1,63,4447
8006,1,21,17420
8695,1,20,19323
8016,0,54,14994
7273,0,37,18249
8870,0,53,22688
7338,0,29,4586
7045,0,23,16289
8711,0,28,8394
8026,0,23,8968
8594,1,25,10483
9854,0,28,19494
9647,1,34,32251
11324,0,46,5813
9516,1,58,21647
9660,0,38,3434
55840,1,18,24895
54312,0,42,31757
54298,1,21,27517
54661,1,65,21855
56135,0,35,14538
704,0,24,14050
1357,1,36,8672
909,0,28,19968
2046,0,36,20224
86,1,53,8566
17149,1,40,14321
16760,0,44,9391
23205,0,38,21630
22173,0,60,11779
21028,0,32,28388
21675,1,34,9619
22003,0,47,22155
21003,0,39,10539
48256,0,58,17918
48434,1,44,8244
48583,1,30,11986
45403,1,24,19910
45493,1,65,6039
47484,1,52,11936
47170,1,62,3092
47593,0,20,3560
19489,0,20,15176
18268,1,23,8634
18309,0,34,16351
18758,0,25,23368
19435,1,39,15770
19547,0,39,12133
20371,1,39,10109
20555,1,32,9643
18863,1,42,9769
20289,0,41,2388
18916,1,29,33472
20332,0,20,11509
20344,0,30,13839
20967,0,31,12555
19122,1,63,29299
20963,0,20,12757
19892,1,45,22155
18864,1,36,9073
18230,1,56,17719
18637,0,61,21805
20491,0,29,9890
19975,1,22,15683
18567,1,19,13256
18983,0,22,21406
20329,0,56,30868
18509,0,19,4716
19934,1,29,24267
19728,0,59,2467
19976,1,24,11502
20049,0,35,22677
19760,0,58,11244
19611,0,33,29228
18170,0,18,4110
19754,0,56,24551
18512,1,23,6271
18794,1,36,11654
20249,1,52,29654
19764,1,38,3297
42977,1,40,22208
43386,1,60,20138
43228,0,26,7060
43731,1,22,3624
43227,0,50,12164
44140,0,39,14908
42669,1,36,6939
42546,0,60,2657
44381,1,25,19226
42991,1,35,8591
36387,0,28,4267
36736,1,18,32197
37225,0,29,11579
37357,0,35,24566
38188,1,65,4942
38894,1,39,23804
37174,0,28,12634
38138,0,56,15392
14566,0,28,8962
13506,1,54,4443
12285,1,36,5382
13869,0,27,22536
14978,1,37,2418
14986,1,31,8145
14531,0,35,9150
12664,0,57,24668
12041,1,25,22067
14875,1,22,8290
14017,0,25,3698
13364,1,20,11150
12587,1,33,19783
12717,0,60,22535
12010,1,21,17238
39566,0,56,14799
41328,1,34,22430
41803,1,33,21875
51968,1,33,12597
53345,0,61,8990
53648,1,52,4281
29354,1,34,17097
27525,1,29,21807
27826,0,37,14734
28320,1,28,9721
28930,0,29,13744
28258,1,35,25734
27502,1,22,17550
28488,0,29,3043
27869,0,51,5418
28396,0,23,11416
27925,0,24,23541
28437,0,23,14067
29363,0,53,8470
27837,1,24,15596
28910,1,49,21510
27908,0,31,4216
27945,1,31,23171
29958,1,40,12822
28490,1,27,11314
29138,1,29,20355
27038,1,31,20052
27990,0,35,6816
27991,1,64,22542
33759,1,49,14108
35483,0,35,16519
35901,0,50,23667
35335,0,28,7162
33889,1,28,16115
35024,1,50,5456
33675,0,20,16368
35705,0,40,19389
35377,0,26,6086
33815,1,28,15526
35040,0,19,2794
59379,1,36,9363
57440,0,26,3456
59220,0,24,21855
57656,0,21,11034
58584,1,18,2621
58442,1,56,17203
58063,0,20,12946
57247,0,23,21567
57786,0,20,5791
57302,0,47,8294
58850,0,29,10518
57288,0,50,14709
58780,0,49,22355
57133,0,20,2325
59069,0,25,2922
58768,0,26,17930
59454,1,40,14461
57554,0,22,10871
58982,1,19,13752
57147,0,39,7058
59127,0,18,13571
58097,0,35,15219
57753,0,34,17749
57822,0,23,31499
58218,0,23,8787
59840,1,18,19725
57514,1,21,9843
58967,1,21,2040
57092,0,58,16764
59951,0,33,15236
57714,0,22,4060
57233,0,48,18500
59165,1,29,7486
57165,0,19,22689
59030,1,46,17990
58195,0,65,12349
58441,0,24,2735
59683,0,46,14233
58862,0,40,28492
57268,0,59,13532
3842,0,25,3823
4989,1,34,9772
5798,0,30,24098
4616,1,36,31600
5095,0,41,22007
4247,0,25,18934
4183,1,44,20772
3112,1,64,11972
3006,0,38,20977
4911,0,28,12974
4693,1,27,27572
4593,0,60,4555
3164,0,48,10942
3049,1,55,32091
3015,0,25,5384
4565,1,47,14624
5940,0,18,33996
4530,0,20,5935
5376,0,34,23785
5410,1,54,4456
5494,1,21,13365
5541,0,27,10182
5394,1,61,7466
4216,1,25,16782
5744,1,63,4766
26227,1,37,19380
26246,1,30,6171
25268,0,34,5159
25003,0,45,13412
24826,0,32,18153
24456,1,21,34333
26019,1,26,14145
26764,1,41,9649
25419,0,30,23114
24269,1,36,17916
24498,0,40,16246
25173,1,37,12266
24364,1,33,12488
26632,0,32,5527
24524,1,28,18013
24838,1,35,19265
26891,0,23,14856
26062,1,51,22117
24751,1,39,9034
24316,1,52,14932
25057,1,25,16416
26685,0,37,25951
26436,1,23,14705
24878,1,35,17290
26623,0,27,24301
30963,1,35,24755
30896,0,46,19623
32513,0,22,21146
30436,0,54,23278
32865,0,40,20095
31854,0,42,16348
32905,0,52,16177
8299,0,18,11912
8706,0,40,17872
6320,0,25,24238
6567,0,62,11913
6932,1,31,14737
6044,1,65,10382
8758,0,18,5038
6172,0,31,17114
7237,0,18,20571
7722,1,53,4031
8172,0,38,5696
8748,1,52,21342
6446,0,35,15913
8574,1,26,16937
7616,1,53,13392
7046,1,40,21400
6018,1,52,22937
6192,0,46,2383
7426,1,22,22805
6095,0,61,7786
7933,0,58,3594
6224,0,18,24184
7267,1,40,21060
8309,1,34,8336
6695,1,46,7394
7374,1,42,14027
6759,0,62,8149
7127,1,51,15225
8848,0,56,9839
6532,0,32,3789
6783,0,22,18523
9870,1,29,24198
11077,1,39,24655
9093,0,35,12222
11308,1,37,5102
9477,1,19,3533
9077,1,56,22603
11097,1,38,13636
11024,1,32,11598
11186,0,44,24824
9151,1,36,17220
11721,0,28,9569
10142,1,20,19731
10094,1,29,22067
54106,1,62,11475
55691,0,31,5013
54538,1,18,17232
54435,0,36,33256
56219,1,54,10639
56004,0,25,21559
672,0,33,5932
1876,1,23,20513
1337,0,22,12438
935,1,23,18257
1822,1,47,24939
1495,0,18,20854
1486,0,28,11266
967,0,32,16722
16,0,18,27285
908,0,22,19921
2064,0,26,16940
15904,0,30,17189
16551,0,36,18829
15705,1,38,16727
17361,1,55,2406
17967,0,54,12635
15796,0,24,22578
16199,0,24,5362
15530,0,40,22732
15033,0,34,10625
16810,1,55,10302
22450,0,31,2343
23011,1,40,4002
23008,1,34,23811
21235,0,39,34681
22278,0,65,12075
21138,0,26,23618
22829,0,26,18126
49006,0,38,10126
50415,0,35,6153
50684,1,20,17806
48654,0,37,21051
46729,0,22,3654
45053,0,43,34041
45199,0,28,16584
46736,1,23,15882
20943,0,58,29364
20796,0,31,16674
18995,1,59,14659
19410,0,18,11795
19438,0,22,4451
18078,1,18,22132
19456,0,22,20192
18227,1,35,19335
19035,1,22,9253
19839,0,30,4992
19880,1,47,12409
20846,0,19,24412
20911,0,27,7550
19931,1,33,13659
20958,0,64,20053
19709,1,31,17455
19455,1,62,24418
18129,0,30,23034
18530,1,34,8518
18824,0,28,30709
19365,1,64,15859
19338,0,23,10711
19602,0,31,15999
43343,1,30,23105
44901,1,43,15588
42374,0,18,13172
42006,1,40,18081
38861,1,32,6362
36282,1,25,12531
38583,0,65,12317
36933,0,36,9906
36423,1,34,17066
36359,0,25,24526
36175,0,54,24848
36370,0,21,20718
38115,1,22,6374
37027,0,22,8261
36916,1,30,2580
38431,1,35,16407
38664,0,52,4749
37642,1,54,8909
38362,0,52,2582
38141,0,33,7901
36380,0,20,7397
36965,1,32,12003
36590,0,30,19203
38741,1,23,2207
14832,0,23,33937
14700,0,33,17051
13488,1,41,4486
12828,1,47,23019
12795,0,29,30208
12447,1,53,15521
14563,1,22,15967
12353,0,38,12334
13053,0,34,23040
13036,0,19,7617
14279,0,36,10208
12798,1,35,8065
12454,0,42,24411
12159,1,34,34865
13470,1,23,16679
13807,1,26,20914
40546,1,28,12319
40629,0,36,10181
39387,0,23,4712
40720,1,29,22146
52313,0,56,32399
53877,1,43,5699
51139,0,36,24523
52997,1,20,11117
52073,0,28,7946
53434,1,32,12427
53238,0,40,11105
53822,0,20,8857
52131,0,43,3492
53573,0,64,21380
52348,1,31,11600
52151,0,63,23810
52993,0,25,22073
53879,0,28,15606
52213,1,34,9722
52387,0,20,4890
52035,0,23,15761
52513,0,27,24041
51152,1,28,17328
51120,0,28,20032
52289,0,56,3889
51285,1,65,34100
53962,1,25,14635
53157,0,57,8274
53171,0,39,10212
51251,0,58,3872
51117,0,38,21883
51083,0,30,6117
52768,1,19,16713
51403,1,40,20469
51337,0,44,3225
52948,1,21,9301
51058,1,22,34334
51457,0,45,19752
53312,1,31,13699
29717,1,26,11409
28999,1,48,9178
29578,1,24,15367
29781,1,43,13093
28454,1,23,7412
28032,1,46,2501
29933,0,33,20098
29332,0,18,17973
35654,1,25,2981
35954,0,22,8163
33162,1,31,14401
34789,0,34,2881
34408,0,20,23859
35948,0,27,3001
35747,0,20,20519
58916,0,28,8244
58897,0,33,4665
59400,1,36,24555
57867,0,37,7931
57193,1,37,30468
58534,1,52,23303
59953,0,34,5630
57300,1,36,33799
57721,0,37,16797
3465,0,34,18185
4050,0,50,12462
3637,1,36,17538
5378,1,26,28157
3646,1,65,13112
4465,1,37,23585
4782,0,39,13503
4353,0,20,7541
5976,0,52,33088
3725,1,23,18012
5654,0,21,16356
5626,0,32,3590
24674,1,26,6273
26563,1,33,20724
24488,0,25,34092
24230,0,31,3549
26225,0,22,12373
24050,0,36,16962
26776,0,18,11865
26830,1,30,26386
32572,1,36,29075
32346,1,21,19981
32936,1,34,13208
30739,1,21,30003
30310,1,60,21158
30513,0,19,5414
32625,1,65,14003
7430,0,26,16220
8195,1,30,32156
7666,1,65,11894
6439,0,48,23898
6136,1,19,9810
6714,0,23,6726
7214,1,31,9891
6613,0,44,15728
6964,0,19,8756
7709,0,30,5229
8833,0,29,23784
6126,1,33,13690
7049,0,49,24074
7610,1,27,14681
7092,1,46,14089
8737,1,41,4186
8834,1,40,30658
6585,1,39,24870
8360,0,38,5679
8079,1,28,25601
7530,1,37,14409
11651,0,34,8467
9438,1,20,14504
11212,1,30,32610
11005,1,39,4821
10112,0,33,17125
9147,0,28,22982
55447,1,37,8869
54230,0,40,12307
55533,0,54,17955
54069,0,27,6648
55422,0,29,8486
55958,1,20,3180
54676,0,37,11026
54587,1,30,29785
54362,1,55,10003
54865,0,22,7525
55526,1,48,4273
55492,1,32,10597
55905,0,22,3128
56441,1,34,13383
911,1,25,8207
970,0,21,9282
1428,0,25,6417
15052,1,18,10529
16037,0,23,17605
17860,1,37,7661
16065,0,37,21547
16716,0,24,26621
15534,0,31,6755
23842,0,30,11460
21940,0,24,13324
23903,1,27,28200
23013,1,41,18221
21823,1,22,7581
21589,1,53,14601
22492,0,38,12365
21345,1,57,28224
50084,0,27,30207
49102,1,22,18003
50028,0,26,17128
49220,1,34,6850
47757,1,39,2691
47424,0,39,24175
45346,0,19,24921
47534,0,57,4110
47651,0,24,13989
45650,0,31,4211
46888,0,22,3758
19919,0,24,5910
20035,1,27,34577
19558,0,58,8558
20284,0,64,3263
18050,0,35,9755
18006,0,28,21096
19308,0,27,20157
18380,0,37,11235
18460,1,47,5205
19643,0,19,27580
18496,0,24,19244
20616,1,25,8384
20630,1,34,10312
19576,1,26,5461
18054,1,32,8198
20480,1,25,8334
20650,1,39,14315
19024,1,33,4435
18057,1,39,11478
19017,1,54,28013
18052,0,52,20106
20477,0,36,15285
20355,0,27,10428
20799,1,35,20625
19521,1,31,24969
19494,1,19,11358
18919,1,37,4908
20601,0,38,10733
19429,0,59,23179
43721,0,61,5213
44157,1,59,4696
43377,1,39,13089
44556,1,20,7567
44159,0,35,18160
42422,0,37,5822
44540,1,54,18224
38832,0,46,33604
36434,1,25,23393
36782,0,65,28653
37872,0,33,17834
36027,1,35,16881
38221,1,31,21411
37719,1,30,9967
38803,1,24,19235
36077,1,20,31902
36604,0,31,4172
37195,0,35,17148
37076,0,24,9622
37869,0,38,16587
13732,1,25,21712
12356,0,28,32698
13277,1,38,14419
14078,1,31,24813
12222,1,28,21843
13538,0,26,6469
12368,0,51,9847
14865,0,21,14203
41257,1,51,14152
41928,1,31,16042
40432,0,55,17009
39049,1,35,24702
40899,1,40,2433
53510,0,19,6636
52669,0,32,3852
53849,1,62,5931
51079,0,37,4302
52770,0,28,21512
27429,0,47,17248
28551,0,39,34587
29837,0,26,10980
27700,1,35,24180
27137,1,31,8525
28782,0,44,2203
29109,1,19,18297
29893,0,26,2658
28815,1,21,17303
28322,1,50,12461
29634,0,57,16766
27480,1,34,17664
28378,0,38,14757
27443,0,43,18082
28545,1,37,13928
29579,0,34,22356
27239,0,20,13363
29590,0,57,23129
28741,1,40,30300
27511,1,36,10847
35263,1,56,26486
35590,0,40,7820
34657,1,30,5013
34412,1,54,2967
35991,0,19,16112
35963,1,49,17883
35240,1,28,17841
35914,1,29,17600
35657,1,40,11922
35074,1,51,6414
35044,1,30,8018
33644,0,53,31274
34934,0,20,18557
59137,1,60,9754
57582,1,40,9424
59423,0,23,18250
59354,1,25,23597
58540,1,30,16072
58243,1,58,16748
58155,1,34,4332
57076,0,22,8615
59316,1,42,4317
58752,1,36,23877
58025,1,25,33310
59192,1,28,3721
58928,1,32,15039
59100,1,22,12580
57406,0,56,24930
59118,1,25,19786
57780,1,59,10429
57566,0,40,21351
57309,1,63,26822
57626,1,30,18611
59922,1,40,21829
59691,0,47,10492
57593,0,24,12483
57942,0,34,9673
57201,0,34,5973
58299,1,25,4711
58110,0,37,9083
58867,0,20,3004
59176,1,41,15688
57795,1,31,14788
59913,1,32,28261
57598,0,62,17879
59846,1,39,19737
59242,0,21,4221
57002,1,30,19070
59116,1,46,11281
58891,0,21,3655
59928,0,23,18028
58918,1,46,17593
5316,1,29,16338
4077,0,29,3689
4704,0,36,5506
3983,1,37,33170
4172,1,26,10376
3799,1,33,10593
4088,0,48,12280
4519,1,45,7086
3261,1,22,15279
5482,1,23,14792
5842,0,26,11485
3549,1,40,9437
4546,1,22,17200
3561,1,55,12123
3942,1,23,4005
3645,1,40,21022
3028,0,32,9885
4041,0,40,27454
3362,0,32,6321
3582,1,25,22172
3877,0,18,24362
3147,1,34,21535
3354,1,31,17595
3899,1,33,11694
5675,1,35,16971
3614,0,42,15098
4485,0,33,21539
4880,0,31,23133
3794,0,22,33505
3761,1,23,10301
26929,0,21,23392
25768,1,34,12601
25549,1,65,2133
25755,1,25,12836
25857,1,23,19139
24939,1,63,23145
24504,0,40,3178
25853,0,24,17954
26973,1,25,34481
24090,0,25,5198
26345,1,24,15128
25211,0,20,19192
24666,0,31,6759
24142,0,37,16769
25719,0,52,9905
25652,1,24,7748
24009,1,39,5089
26409,1,40,14967
26369,1,23,34212
31353,1,53,7804
32813,1,26,7071
31358,1,18,10088
32431,0,59,5810
31372,0,28,12969
31050,1,31,29075
30810,1,33,8580
30012,0,59,16043
30986,0,50,15063
7899,0,25,2485
8891,0,33,9119
8241,1,54,21215
7283,1,28,10522
7543,1,25,5405
7331,0,25,2861
6610,0,24,29829
6373,0,27,15101
7990,1,25,5738
6591,0,51,2288
8966,0,47,7297
8671,1,34,22685
8443,0,38,18353
7408,1,23,21504
6943,1,26,21775
8563,0,24,18118
6398,0,50,24762
8662,0,59,22795
6274,1,23,3354
6521,0,30,8431
6942,1,25,20021
8807,1,18,15895
8191,0,37,23464
8584,1,27,4797
8585,1,36,27522
7495,1,33,5159
6157,1,31,15247
11326,0,37,11496
9834,1,31,30217
9613,0,26,24776
10676,1,37,7463
11696,0,36,19131
11892,1,24,22848
11466,1,63,14857
10558,0,35,19474
9408,1,40,4934
9673,1,27,13654
9536,1,61,7265
9531,0,38,30398
10301,1,30,19682
55961,0,21,5431
54232,0,39,22561
54891,0,61,6616
55297,0,36,21161
54791,0,39,7478
1725,1,26,11136
1510,1,30,23967
1398,1,28,10434
2739,1,38,9449
177,1,22,23338
480,0,26,7948
1015,0,37,14638
2889,1,39,6182
821,0,19,7072
2250,0,48,22428
76,0,38,25142
251,1,29,2042
1881,0,38,17146
835,1,39,23832
478,0,23,12609
1647,0,23,21470
779,0,28,18535
2994,1,36,13519
351,1,64,11439
2573,1,47,24105
975,0,50,6241
2334,1,32,7833
2453,1,21,3552
1130,1,38,11527
15630,1,34,15277
17946,0,26,24990
16985,1,27,4202
16946,0,21,4415
15593,1,28,4112
17226,0,53,3623
16948,1,58,12645
15370,1,53,22213
17751,1,22,19166
15101,1,28,22628
15386,1,18,4009
16449,1,25,19517
22940,1,27,14146
21227,0,63,12778
21374,1,18,12908
21456,1,18,20491
23937,1,21,11226
48165,1,38,5247
49932,1,22,15817
49646,1,35,17020
49129,1,40,21626
46452,1,48,22188
46749,1,62,23880
47485,0,54,17311
45898,0,63,17207
18787,0,35,19950
19437,1,52,14642
18097,0,48,14687
18928,0,23,18168
18964,1,25,22691
19762,0,39,14601
19569,1,40,7689
18223,0,42,5605
20306,0,30,33136
20219,1,34,6032
18563,1,25,29437
18128,1,29,16050
19285,1,44,23790
18167,0,18,13014
18944,1,43,25358
19824,0,18,15477
19704,1,54,12205
19776,1,34,5965
18107,0,49,22086
20703,0,38,10976
20809,0,32,3593
19105,0,27,6232
19594,1,23,4908
19262,0,26,13160
19218,1,37,22154
20368,0,55,9937
20081,1,39,16447
44823,1,18,12206
42874,1,36,3878
44171,1,54,10228
44935,0,58,14871
42590,1,58,3946
42258,1,39,22635
43881,1,38,21804
43072,1,21,5681
43777,0,34,15431
44960,1,21,34408
43193,1,48,22864
36260,0,46,3214
36183,1,22,8706
36721,0,57,23820
37247,0,31,7780
38030,1,38,7214
38711,1,56,11615
36608,1,38,2047
37327,0,19,18435
36452,0,52,3592
36212,1,34,18833
37169,1,48,24577
36863,0,19,9811
37367,0,61,27991
38975,0,19,8364
36818,0,24,12409
37899,1,31,8240
37559,1,20,4644
37186,1,50,12797
36223,0,21,5714
38358,0,50,10941
38322,0,27,3196
13112,0,31,14462
13604,1,23,9428
14395,1,30,22237
12779,1,24,21228
14203,1,61,6674
12008,0,53,12950
12126,0,56,22478
13914,0,43,13257
12701,0,30,4643
13345,0,38,8514
13402,0,56,4620
13331,1,55,25652
13790,0,50,14584
14923,0,34,7584
12710,1,21,10711
13029,1,38,10873
39087,1,26,32533
40787,0,31,23610
39795,1,36,20840
41416,1,38,9397
40048,0,36,6663
41409,1,23,2827
52074,0,54,17864
52932,0,22,21349
51317,1,37,12087
53295,0,25,19302
52341,1,26,24527
52963,1,20,20601
52517,0,26,22731
53022,1,31,9864
52941,0,45,24808
52249,1,62,4306
51530,0,24,4098
51194,0,27,30126
53988,0,49,21820
51028,1,20,12819
53578,0,37,9414
53848,1,26,17880
53579,0,44,6976
52730,0,18,18203
51815,1,27,24872
52982,0,39,2518
52114,1,52,11049
52269,1,26,9982
51238,0,38,24554
51588,1,25,12352
51364,1,35,15815
51177,0,38,26014
52149,0,41,7910
53280,0,32,17129
51366,0,29,12987
52048,0,37,5483
51842,1,34,13662
52107,1,62,18624
53445,1,24,6936
51203,1,20,16455
51863,0,28,27069
52617,1,39,33508
53111,1,28,14926
53499,1,25,19884
52215,0,38,26498
53522,0,35,18967
53754,0,22,8691
53775,0,22,10562
51942,1,29,31590
51157,1,19,13864
52964,1,21,14306
51672,0,64,20466
52244,0,45,24363
53956,0,31,3676
27099,1,35,9612
27682,0,24,16499
27297,0,24,2775
27910,0,31,18157
27510,0,27,21900
29888,1,18,12608
27210,1,19,20445
28747,1,33,8720
35603,0,29,12329
35665,1,41,9031
33133,1,22,24589
35532,1,24,13019
35875,1,20,10955
34130,1,27,18650
33993,0,40,12528
33347,1,33,3460
35870,1,20,28139
35099,0,39,16616
57901,1,24,14027
58113,1,18,28557
5236,0,30,30022
3237,1,62,15272
3437,1,25,7888
25138,0,40,17041
25862,0,22,13803
32160,1,50,22206
31034,1,53,33397
30186,0,28,21955
32726,0,58,9735
31369,1,36,16009
30252,0,34,34172
32464,1,37,15315
30441,0,64,11869
7258,1,29,2772
8880,1,43,15026
7105,1,35,20574
7205,1,19,15148
8782,1,18,11983
6222,1,51,8106
6823,0,45,7330
7016,1,40,16442
6478,1,29,28169
6338,1,38,7743
8411,1,40,8255
8196,0,38,7704
7235,1,38,22816
6342,0,37,6863
6852,1,26,5378
6979,0,26,20257
10041,0,35,26302
10846,1,38,22042
11022,1,58,8207
11088,0,24,29891
10966,0,31,10542
10915,1,33,7882
10673,0,28,18121
54381,1,33,10759
54916,1,37,24273
55503,0,19,4556
56460,0,21,16013
54784,0,30,4017
56658,0,27,18278
875,0,24,11755
1350,0,26,7558
1791,0,24,16826
17587,1,22,34883
15517,1,56,23033
16274,0,25,11673
16266,0,46,3950
16526,1,28,18275
15269,0,54,16226
17481,0,39,23941
16569,0,39,13625
17162,0,40,2491
21590,1,27,13277
23553,0,51,14223
23515,0,47,16309
21301,1,26,12186
48951,0,35,20083
48161,1,40,19728
48140,1,22,11155
45417,0,29,29715
45015,1,43,27126
47068,0,39,12101
47994,0,35,4400
47499,1,28,2180
45001,1,32,8454
19859,1,24,19177
19997,1,27,8886
20825,0,35,22783
20865,1,63,11400
18334,0,34,8399
20297,0,29,24344
19918,0,26,15010
20683,1,21,8507
19261,1,43,18625
20401,1,34,23757
19606,1,33,11653
18667,1,53,19644
18151,1,55,4243
19817,0,24,7278
18792,1,20,34042
18958,0,62,29188
18519,1,33,6475
20780,0,25,2584
20810,1,40,25569
18383,1,30,24744
20755,1,54,27827
19535,1,22,10467
18125,1,27,22886
18771,0,39,13262
18412,1,20,4633
18378,0,65,4775
44678,1,19,3583
44509,0,23,14735
44880,1,55,22490
44073,0,26,9917
43678,1,32,19613
37861,0,21,5762
38892,1,37,14811
37499,1,40,24132
37679,0,30,24594
38317,0,37,22836
36144,1,28,18199
36013,1,27,2277
37443,0,65,12817
37056,0,36,21372
36435,1,35,21065
37061,0,55,19620
13663,1,44,15265
14687,0,40,12959
14100,0,23,24240
13593,0,21,4123
13957,1,20,7521
14746,0,30,18582
14387,1,52,8617
13661,0,19,20114
14305,1,21,11053
12349,1,33,3938
13062,1,33,7685
12657,1,27,29577
12563,1,38,6205
14585,1,57,18685
39555,1,25,22831
40941,1,24,16806
40034,1,27,4807
53049,0,20,13444
53235,1,27,21639
28937,0,57,23137
29182,0,60,9490
29611,0,18,17332
28214,0,55,9589
29742,1,33,13542
28074,1,49,31811
29113,0,21,16364
27184,1,22,28261
28789,0,20,19464
27877,0,34,6969
28295,0,20,3358
28944,1,65,7503
27402,0,31,19211
27546,1,20,6677
28722,0,35,5548
29318,0,40,7761
29231,1,32,21269
27924,1,26,22805
29710,0,19,21310
27254,1,64,13664
29691,0,36,15757
29280,1,22,13741
29991,0,36,6585
27455,0,63,8792
29348,0,30,5223
27785,1,34,14476
33723,1,39,8771
35007,1,43,15667
33146,0,52,11310
35218,1,37,5074
35677,0,46,2203
35669,0,34,30485
35239,1,25,21071
33454,0,37,11226
34768,0,50,10269
57845,1,61,23429
58756,1,40,20332
59146,0,31,8445
58182,0,29,4445
57905,1,60,31941
57158,0,25,13916
59337,0,38,19750
59744,1,26,14244
58163,1,22,17637
58183,1,27,9543
59225,1,35,20073
58080,1,39,23909
58150,0,23,15034
59110,0,33,23117
57283,1,32,13960
58173,0,65,21454
58706,1,59,2128
59737,0,29,8103
58877,1,37,24822
59161,0,44,18792
59682,1,40,22732
58044,1,63,12667
58726,0,39,23198
58914,1,19,21606
57058,1,31,11516
58889,0,33,17514
57653,0,18,24514
57231,1,19,19650
57206,0,30,12360
57818,0,43,15385
4364,1,28,6422
5467,1,36,3517
3309,0,43,7427
5325,1,25,6722
5073,0,22,16570
3503,1,27,16741
3745,0,29,2635
3062,1,23,14731
3488,1,19,15632
5949,0,34,12713
3307,1,57,12254
4047,1,39,7736
5195,1,33,13189
4426,1,34,34416
5635,0,55,22084
3993,0,30,16052
4646,1,39,27102
3343,0,19,4002
5793,0,32,4121
4194,1,61,20015
4220,0,52,22828
3758,1,32,24828
3483,1,39,19355
3405,1,40,13422
3972,1,23,20286
4278,0,40,12840
3659,1,38,9767
4697,1,27,5977
3666,0,59,20097
3982,1,38,11670
5525,1,52,13756
24396,0,25,29961
24620,0,54,18532
24332,0,42,4789
26526,0,29,22372
25804,0,41,15410
26621,0,24,20431
24031,0,55,9426
26704,1,30,8246
25347,1,40,21197
25443,0,26,17475
26039,0,19,6189
26122,0,34,20063
24822,0,33,12034
25842,0,20,20908
24670,0,58,5078
26213,0,27,3371
24667,0,35,17633
26236,1,42,17694
25158,0,39,11401
26264,0,34,4327
24110,1,20,22646
24857,0,29,30742
26093,0,33,2040
25507,0,18,5081
32337,1,43,9436
30982,0,24,33456
32322,0,31,26687
32652,1,35,15174
31889,0,61,10629
32372,0,49,15105
31515,0,38,17622
32446,1,29,6424
30154,1,33,23718
7946,1,32,14368
6100,0,24,8730
7805,1,28,15637
6023,1,42,23554
7826,0,20,5153
7384,0,24,23459
8332,1,46,16870
7662,1,27,15472
7794,0,40,28279
7109,0,24,31842
7514,0,21,4830
6921,0,48,7228
8961,0,28,17875
6315,1,26,22465
7625,1,20,21202
7791,0,28,9675
7038,1,26,8805
6811,0,62,20108
6215,0,63,20978
9577,0,30,33314
11504,0,19,15669
11994,0,37,24139
10560,0,39,2401
9537,0,32,17245
9726,0,18,7061
10818,1,33,14914
9222,0,56,10253
11843,0,25,3430
9415,1,44,4499
11267,1,27,12957
9044,1,20,23604
11638,0,22,16511
10568,0,41,6564
56088,1,19,13970
56836,1,31,14604
56027,0,33,7872
54963,1,28,12821
54598,0,35,10415
12,0,45,7426
2569,1,40,23811
1332,0,39,14079
979,0,19,10401
1832,0,37,2282
2481,1,47,7018
332,0,47,15524
2224,0,31,15431
1458,1,34,19775
263,1,18,18563
667,0,34,23404
16175,0,20,8188
17203,1,20,3441
17694,0,60,23773
16434,0,42,9683
15491,0,60,17675
15139,1,32,2522
17655,0,33,12376
16437,1,26,18123
15857,0,24,2073
22029,0,27,10140
23030,1,23,9332
22212,0,39,6443
22680,1,21,20898
50592,0,33,23758
50992,0,35,7102
49343,1,38,13236
50226,1,40,19484
45818,0,33,7465
47300,1,26,33671
46518,0,49,17372
45559,1,60,11174
20830,0,19,25140
20205,0,46,9217
18099,1,29,16751
20151,0,19,32805
19490,1,29,12234
18265,0,33,7102
19312,0,29,13609
19687,0,45,8062
18642,0,34,24201
18988,1,32,16949
19506,0,38,10208
20091,0,23,16947
19608,1,38,12855
18645,1,31,13122
19239,1,20,5034
19189,1,38,8568
18111,1,38,12909
20064,0,27,12160
18937,1,18,21223
19068,1,29,15139
19147,0,35,2813
